filename,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
breakthroughmovie_2161.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2163.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2164.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2166.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2167.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2171.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2174.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2177.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2180.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2181.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2182.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2183.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2189.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2191.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2192.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2193.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2195.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2196.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2198.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2199.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2207.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie_2208.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
