username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie,0.8504395,0.049106896,0.00036910176,0.04533258,0.07839382,0.8616199,0.006264478,0.9576887,0.00056764483,0.0061056614,0.010028213,0.003613472,0.0084400475,0.031893343,0.00044125319,0.035226256,0.007959753,0.088917136,0.0051380694,0.005523473
47metersdown,0.16643831,0.57089114,0.014893651,0.006681174,0.056394935,0.0061062872,0.009660751,0.3529253,0.025469393,0.21943253,0.0038913786,0.045123845,0.012106091,0.02929011,0.012233138,0.0034390092,0.011241287,0.011630386,0.007079333,0.007068068
abeautifuldaymovie,0.0055300593,0.008308381,0.0018307567,0.72242916,0.014409065,0.03325072,0.021562934,0.9989231,0.0031244755,0.0013386011,0.107378334,0.003736198,0.028803855,0.02892059,0.027441949,0.034647197,0.02453354,0.00956136,0.017347664,0.0069042146
abominablemovie,0.21657273,0.3051306,0.16108665,0.12723964,0.52646405,0.083265126,0.090762645,0.29925323,0.09437618,0.15672967,0.058258653,0.12495875,0.08117026,0.0901199,0.14239782,0.06919563,0.062827945,0.050514936,0.057747394,0.04999876
adastramovie,0.66950214,0.36840904,0.00052025914,0.004594624,0.014935046,0.06721133,0.0024316013,0.76171935,0.0013326705,0.047020763,0.0016720593,0.009499788,0.00326851,0.0231992,0.00037574768,0.004488528,0.0038058758,0.018573701,0.0019834936,0.0024144351
adogsjourneymovie,0.09553838,0.21361917,0.24517995,0.15046206,0.8154385,0.12374878,0.09141633,0.43251944,0.11257914,0.08441952,0.054213434,0.110242546,0.08593559,0.13291192,0.10978815,0.04511082,0.07271302,0.03538531,0.058102667,0.047389
aftermathmovie,0.060800314,0.07980648,0.037584156,0.15465677,0.1497724,0.057021797,0.064341635,0.67882025,0.031192243,0.034446657,0.056534886,0.13176918,0.042211086,0.14072913,0.080064476,0.05809012,0.03308171,0.093393534,0.035908967,0.027853996
aftermovie,0.07621768,0.06998786,0.01366356,0.028445333,0.17274344,0.047913373,0.024147898,0.48214382,0.010187119,0.015653878,0.013745278,0.060875326,0.011947095,0.07340485,0.018155217,0.023645848,0.009898096,0.07942322,0.011816353,0.01088503
ahiddenlifefilm,0.2550475,0.1822859,0.034597516,0.21447814,0.19278866,0.15174648,0.046825767,0.7916907,0.019737154,0.04684457,0.050408304,0.060569882,0.05237174,0.10603374,0.031093895,0.063473076,0.0456478,0.059898287,0.035153896,0.027664185
alitamovie,0.9985869,0.9969146,3.5077333e-05,7.3581934e-05,3.0219555e-05,5.6296587e-05,0.000100016594,0.0015716255,4.4703484e-07,0.0001193285,8.428097e-05,7.95722e-06,2.5629997e-06,9.5665455e-06,3.0696392e-06,0.8920164,3.7550926e-06,0.0013055801,1.7881393e-05,4.941225e-05
angelhasfallen,0.2539533,0.49674076,0.16580838,0.13253105,0.25207967,0.06216547,0.065240234,0.36855358,0.05375147,0.07818204,0.051492155,0.07305908,0.046669662,0.09554231,0.05106175,0.082402885,0.037531495,0.059269786,0.03900507,0.035538167
angrybirdsmovie,0.020297498,0.9831741,0.8520529,0.0019895136,0.985096,0.0019159913,0.003371328,0.056673586,0.025798023,0.0034345388,0.0005778372,0.00045388937,0.0015732646,0.009567708,0.00079905987,0.0020780563,0.0024250448,0.00019165874,0.0016982853,0.0019879043
annabellemovie,0.0009545386,0.0005493462,2.6524067e-05,0.20612752,0.000590235,0.006290823,0.00387156,0.99923027,9.176135e-05,2.4944544e-05,0.022170842,0.002338022,0.0011226237,0.019972265,0.0010080636,0.04082635,0.0010146797,0.029239655,0.001439184,0.0006942451
annamovie,0.39823386,0.30949166,0.04075578,0.041213542,0.14063922,0.11873889,0.037162393,0.29400992,0.017604798,0.05151066,0.024205863,0.12759283,0.020990789,0.14094329,0.012201786,0.06451821,0.017013937,0.20230937,0.020055264,0.022077978
apollo11movie,0.04858485,0.0473361,0.02305144,0.15652907,0.0493176,0.013754696,0.10191977,0.2992447,0.019916952,0.011566699,0.11623022,0.09562418,0.020648569,0.043478608,0.25033957,0.31852096,0.012550235,0.108730584,0.033050776,0.02611205
arcticdogsmovie,0.055202574,0.71629107,0.063316554,0.03169498,0.16352266,0.0051015615,0.010411769,0.71565646,0.024429321,0.040536165,0.007138908,0.008327335,0.012857348,0.023877263,0.0086167455,0.0064851046,0.014060885,0.002660215,0.00750795,0.006330639
arcticmovie,0.05838859,0.7103977,0.055056304,0.036955386,0.07476732,0.0050557554,0.011136413,0.73245275,0.021719217,0.040031403,0.008323461,0.013009012,0.012758553,0.039105505,0.008623272,0.007712245,0.013518274,0.005253345,0.008213848,0.0068642497
