username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie,0.9080844,0.099300236,0.00073078275,0.06488469,0.082626045,0.68221784,0.0054931045,0.90322906,0.0006432235,0.0066522956,0.015846461,0.0055551827,0.005768448,0.0076273084,0.002126187,0.06158331,0.0053074956,0.10692862,0.0044676363,0.004911512
47metersdown,0.1923835,0.533922,0.008675754,0.010127544,0.06057915,0.003840834,0.0067858994,0.31388128,0.010077745,0.07199353,0.0048843026,0.038461268,0.0053230226,0.010969877,0.017778367,0.0060326755,0.0037679672,0.019355327,0.0031980574,0.004003644
abeautifuldaymovie,0.0077605844,0.009649426,0.0027196407,0.76686853,0.025701374,0.019032836,0.0133321285,0.9978212,0.004188895,0.0017126203,0.13163885,0.0044704974,0.017891735,0.01050511,0.073800534,0.040884644,0.045635015,0.01442942,0.0312604,0.00568977
abominablemovie,0.17933384,0.37903854,0.17385179,0.11602059,0.5583299,0.05647701,0.069934666,0.25321904,0.06102276,0.080681145,0.053243756,0.13195497,0.056892306,0.0791809,0.14109236,0.08601898,0.035096407,0.06596747,0.043246955,0.028996587
adastramovie,0.8254864,0.74906605,0.0015699863,0.00701797,0.02017808,0.02434659,0.0018930733,0.5269563,0.0012486875,0.031478316,0.0023911,0.0074204206,0.0015952885,0.004612118,0.0010298789,0.008139163,0.0012113452,0.023069173,0.0008869767,0.0019370317
adogsjourneymovie,0.09098932,0.27803108,0.2520716,0.120562255,0.8375243,0.094563395,0.07103971,0.3025064,0.069856316,0.057110965,0.048638165,0.14309564,0.06927571,0.111151665,0.10985196,0.050594807,0.04448363,0.05083263,0.050732046,0.02804321
aftermathmovie,0.070688665,0.11507246,0.035733193,0.1091719,0.23347035,0.03801301,0.04233542,0.5389105,0.02532643,0.033169836,0.046388537,0.14155897,0.03071031,0.08051467,0.097147286,0.04304248,0.024676412,0.092611164,0.026811153,0.017103642
aftermovie,0.11809367,0.39079633,0.026140213,0.018929482,0.16937289,0.011100948,0.010668844,0.2398808,0.006754011,0.012798995,0.0086236,0.039785862,0.00500986,0.020713627,0.01639244,0.016799927,0.0032957494,0.046613723,0.004671484,0.00456509
ahiddenlifefilm,0.26116753,0.26044297,0.053880632,0.13725784,0.30376726,0.097703874,0.042358875,0.51960444,0.02254346,0.04212433,0.049084157,0.08876398,0.035839677,0.0685094,0.05787313,0.081778765,0.02677977,0.0886184,0.028876811,0.020593613
alitamovie,0.99993694,0.9993788,1.4394522e-05,3.59118e-05,3.6597252e-05,6.183982e-05,1.898408e-05,0.0008442402,1.7881393e-07,6.1154366e-05,2.9027462e-05,2.2947788e-06,2.682209e-07,2.9802322e-07,8.5532665e-06,0.6181954,5.9604645e-08,0.0019033849,7.748604e-07,1.0460615e-05
angelhasfallen,0.17339426,0.77838445,0.2581166,0.05630353,0.46557358,0.018218935,0.023573995,0.18081135,0.022764236,0.021938384,0.018415362,0.031201154,0.0139476955,0.03297186,0.025654942,0.05239719,0.0085838735,0.026889265,0.0120432675,0.010151893
angrybirdsmovie,0.026720941,0.989066,0.8559692,0.0026440024,0.9925438,0.0017651618,0.0021081269,0.017224997,0.006986797,0.0015934408,0.00049084425,0.0012928843,0.0011364222,0.0039847195,0.0009408891,0.002082616,0.00057303905,0.0003234744,0.000977695,0.00079396367
annabellemovie,0.0032212138,0.0010636151,4.1276217e-05,0.39025623,0.0014414191,0.008240759,0.0018708706,0.9990039,0.000119656324,5.1677227e-05,0.037487894,0.0027948618,0.00071921945,0.0051195025,0.0022933483,0.014408588,0.0023919046,0.041424543,0.0023376942,0.00060003996
annamovie,0.24831998,0.6948087,0.11043656,0.028826833,0.27087355,0.032723904,0.016794741,0.15408379,0.010073185,0.014259636,0.0129134655,0.0573003,0.0074645877,0.054783076,0.007999778,0.03992042,0.004186511,0.08826697,0.006204933,0.0077670813
apollo11movie,0.052612185,0.078416824,0.037006468,0.18644914,0.10913852,0.0113096535,0.08508381,0.2562917,0.016349822,0.008044004,0.119141966,0.09770432,0.01903364,0.033384115,0.30283344,0.33129632,0.01254347,0.12396568,0.032346874,0.015969574
arcticdogsmovie,0.1344401,0.69764,0.06532639,0.028010458,0.29874164,0.0073466897,0.010122687,0.32501596,0.01328972,0.029323757,0.008039981,0.022485226,0.008359671,0.015378296,0.017682612,0.013727367,0.005976945,0.010582656,0.006118268,0.005257815
arcticmovie,0.15177277,0.66542935,0.044670045,0.037929863,0.08037606,0.006074071,0.013183445,0.38429964,0.01560241,0.042646557,0.012414873,0.04614061,0.009530902,0.028097928,0.024277776,0.02095458,0.007157892,0.0280945,0.006998688,0.0072537363
artofracingmovie,0.025361866,0.039673656,0.012605041,0.03266689,0.68429095,0.007155359,0.023173034,0.3507641,0.021086544,0.041885674,0.014251292,0.028220654,0.02397865,0.004593879,0.44651353,0.008813322,0.015684754,0.0069037974,0.020450145,0.0070489645
avengers,0.9997312,0.9991541,0.0019314289,0.0007466972,0.002565682,0.000928998,0.00033858418,0.0009777248,4.440546e-06,0.00013962388,0.00047394633,1.1026859e-05,7.5101852e-06,5.2154064e-06,0.00020080805,0.9140447,2.5629997e-06,0.0042937994,2.7298927e-05,0.0001385808
beachbummovie,0.20314366,0.20018962,0.03894317,0.025692165,0.8425113,0.04701999,0.023450762,0.16369823,0.01284644,0.031074107,0.012586325,0.034071982,0.017927766,0.011716634,0.08564165,0.027870417,0.010246813,0.015214443,0.014736772,0.008691907
bernadettefilm,0.003079325,0.080346316,0.043360382,0.024709791,0.9061674,0.03543967,0.00550735,0.8194368,0.007486284,0.0026289225,0.004270166,0.058948934,0.0065496564,0.12389454,0.0022550821,0.0008505881,0.008433491,0.008607984,0.005151838,0.0025042892
blackandbluemovie,0.7735702,0.07007232,0.0006889105,0.05765322,0.07812643,0.37924287,0.0059118867,0.88141906,0.00080922246,0.007785529,0.01453191,0.0073157847,0.0057017207,0.0061837137,0.005507052,0.041588366,0.0054385364,0.065329224,0.0048558116,0.004401326
blackchristmas,0.0039889514,0.0059414506,0.0009262562,0.03552726,0.048643053,0.0024905503,0.0111192465,0.8220659,0.0060691535,0.011873603,0.014158338,0.11330879,0.0071190894,0.019684106,0.1265426,0.0031417608,0.007868737,0.033616304,0.0076123774,0.0034439862
blindedbythelightmovie,0.056183696,0.08329767,0.028346151,0.14203227,0.4635489,0.047578335,0.030429482,0.7287975,0.019639641,0.023381919,0.039878964,0.05356592,0.03120789,0.03530386,0.08796725,0.028502077,0.028312534,0.030466974,0.028600782,0.012459546
bombshellmovie,0.01114881,0.10151535,0.015075475,0.03987503,0.39644164,0.0011636019,0.010647178,0.47536516,0.009467214,0.0107657015,0.010327607,0.0090584755,0.0076448023,0.0023089051,0.2124632,0.008903623,0.006344259,0.0026264787,0.009042263,0.0029692352
booksmart,0.07596344,0.117615044,0.033604562,0.09598622,0.33671737,0.015915364,0.050931484,0.39386582,0.040241152,0.073168755,0.045349866,0.09082937,0.040634662,0.024718106,0.30526912,0.044540614,0.02847901,0.035106063,0.034649074,0.017318696
breakthroughmovie,0.0495933,0.13927275,0.024150193,0.06153956,0.61640584,0.071796805,0.011686385,0.78766817,0.00972268,0.012271136,0.013464898,0.048460722,0.013103485,0.062124312,0.007252574,0.0061097145,0.013995856,0.023765832,0.010391742,0.0059539974
brianbanksmovie,0.00393641,0.0046347976,0.0011493862,0.6671758,0.022762835,0.03500265,0.008078337,0.99933094,0.004205972,0.0035552979,0.0736461,0.020764709,0.019901931,0.0471586,0.01790446,0.005056739,0.06175843,0.022409052,0.02263838,0.0049541295
brightburnmovie,0.07930288,0.08793366,0.02126053,0.0793995,0.19741976,0.014019102,0.05186364,0.33959168,0.030492544,0.06222129,0.044934154,0.125667,0.03322661,0.028854907,0.3381164,0.053377032,0.021854252,0.057090133,0.029453307,0.017149568
brittanyrunsmov,0.010632485,0.023974717,0.0032780468,0.01003781,0.1796672,0.0045367777,0.01677087,0.3565461,0.01639089,0.057534367,0.008300662,0.4310152,0.0097121,0.06404507,0.053668886,0.002244234,0.007187575,0.06481227,0.0066331625,0.0052790344
