username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie,0.88947535,0.099461764,0.0012735426,0.0609549,0.035736352,0.61595786,0.010673076,0.925138,0.0006708801,0.009187728,0.0316045,0.006629646,0.009559989,0.01139006,0.0018108785,0.092262655,0.016001493,0.10461971,0.015930742,0.008739978
47metersdown,0.21406403,0.33426318,0.011829376,0.012498081,0.07002759,0.0072342157,0.016741872,0.34603736,0.010814548,0.069337994,0.010162592,0.03425917,0.008545399,0.014787227,0.018404603,0.012044698,0.010852605,0.01712954,0.010025442,0.0040107667
abeautifuldaymovie,0.008207619,0.009511739,0.0033237636,0.50259954,0.04458213,0.035432607,0.02667877,0.9950329,0.003969282,0.0019879937,0.18890378,0.008750945,0.024476051,0.013485402,0.059449285,0.021432728,0.05847037,0.009441614,0.09176049,0.006640017
abominablemovie,0.25202143,0.33234578,0.122736245,0.1096791,0.36616924,0.08032736,0.039791673,0.34085277,0.040959716,0.06333768,0.049701393,0.14547122,0.03404835,0.11056739,0.07099429,0.08870891,0.021939456,0.08572605,0.02514112,0.009625047
adastramovie,0.8726527,0.7293021,0.003956467,0.01078549,0.011308372,0.033588648,0.005959213,0.60345626,0.0017951727,0.051644832,0.0060205758,0.004110515,0.0041163564,0.0063093007,0.00085920095,0.020722985,0.00698784,0.019340038,0.005525321,0.0040333867
adogsjourneymovie,0.111872256,0.2256971,0.17579436,0.10253963,0.6891346,0.10907176,0.04521182,0.39780617,0.047708392,0.03748229,0.04848945,0.1566976,0.034083933,0.12191641,0.06415105,0.052929282,0.02493149,0.05876556,0.03062576,0.009271175
aftermathmovie,0.09494135,0.124485075,0.03576705,0.07364163,0.2216596,0.035552204,0.03658271,0.5093706,0.024719417,0.04181224,0.04222685,0.122676045,0.02577135,0.063645005,0.08162552,0.03417006,0.022724181,0.05409211,0.02477181,0.007463455
aftermovie,0.25244117,0.82949054,0.16721126,0.009100854,0.4091928,0.0076636374,0.014759511,0.08402005,0.012580395,0.019975513,0.0065687597,0.010492504,0.0047768354,0.012612104,0.0058411956,0.022243023,0.0055304766,0.007532686,0.006935984,0.0031728745
ahiddenlifefilm,0.3052861,0.2715166,0.05968997,0.10813448,0.21577659,0.10144591,0.032798946,0.4858892,0.020320743,0.041008294,0.048615634,0.10669738,0.026786774,0.094423234,0.036866426,0.08413774,0.020680606,0.09948352,0.023333251,0.009361386
alitamovie,0.9998527,0.9994414,0.00032165647,6.490946e-05,0.00016501546,0.0001052022,0.0004349649,0.0008402765,1.6987324e-06,0.00062689185,0.00016671419,2.9802322e-07,1.2516975e-05,1.3113022e-06,5.722046e-06,0.5352235,5.9843063e-05,0.0002797246,0.00012719631,0.00032049417
angelhasfallen,0.20724392,0.9118788,0.47888422,0.025421143,0.6330362,0.012958437,0.017383933,0.118566036,0.024458468,0.016909719,0.010910749,0.010494828,0.0070824623,0.024247587,0.0060052276,0.034497082,0.0072853863,0.006193012,0.010671675,0.0039149225
angrybirdsmovie,0.08652946,0.9776186,0.8470241,0.0040351152,0.984138,0.008131683,0.010541379,0.041499138,0.021678686,0.004157454,0.0021660924,0.0015772581,0.0021802187,0.0064961016,0.0008097589,0.006627828,0.0036777854,0.00036644936,0.0066339374,0.0019043386
annabellemovie,0.0068209767,0.0014537871,8.943677e-05,0.30682468,0.0017507374,0.020109475,0.016758293,0.9984394,0.00012519956,0.00012287498,0.1702826,0.0030018985,0.004183531,0.0052398443,0.0034118593,0.0177342,0.028122842,0.01856801,0.051429987,0.0038625598
annamovie,0.2918946,0.89891005,0.35352188,0.018746138,0.4942565,0.019041717,0.015770525,0.11269179,0.01299724,0.012584031,0.009708345,0.013285071,0.0053091347,0.032058448,0.0024672449,0.037816375,0.0060034394,0.012911797,0.008156687,0.003924042
apollo11movie,0.046772897,0.051646292,0.021744043,0.1753805,0.06909126,0.008837014,0.06406313,0.2571896,0.008662939,0.0055898726,0.13816178,0.081273794,0.017884761,0.03636393,0.26076996,0.25109205,0.014971465,0.08772609,0.02823639,0.0064914525
arcticdogsmovie,0.11171785,0.8516732,0.31408,0.016569734,0.54705375,0.0056918263,0.017062098,0.13528043,0.026310623,0.022464484,0.008750558,0.012801111,0.0067909956,0.018178076,0.008851469,0.01637122,0.007754147,0.004319608,0.010175645,0.0033603609
