username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.13956869,0.57984656,0.07627514,0.01925224,0.15717593,0.01780194,0.019203305,0.19349921,0.03380677,0.04968697,0.036350578,0.11767843,0.02835834,0.032999843,0.02136767,0.04711753,0.020513028,0.023114085,0.016319156,0.011011034
adogsjourneymovie,0.06533134,0.1149987,0.034846246,0.07882407,0.5599162,0.14425227,0.047592193,0.48329088,0.062692136,0.21158692,0.09839195,0.11290121,0.106735945,0.13506794,0.2292693,0.020169675,0.050284326,0.055509567,0.040277988,0.02331525
aftermathmovie,0.09132725,0.13746682,0.019634813,0.037798613,0.20784184,0.0668188,0.024145335,0.38416344,0.028482497,0.063534796,0.05238062,0.1455994,0.0485889,0.09468499,0.052522182,0.038615316,0.029862016,0.08135319,0.023753583,0.01538372
aftermovie,0.61006236,0.140623,0.002178967,0.0038425624,0.08683938,0.107222706,0.0066320896,0.054942608,0.004171163,0.0213646,0.0128753185,0.11658183,0.010604292,0.018806398,0.006113678,0.06342134,0.006693423,0.18992892,0.006411046,0.0077699423
alitamovie,0.99986804,0.99948883,0.0022641718,3.59118e-05,0.00030228496,0.0023259223,0.0001718998,0.0009201169,0.00024107099,0.00030350685,0.00022912025,0.00072053075,0.00014105439,1.0430813e-06,2.2053719e-06,0.73318523,0.00025954843,0.0013771951,0.00030985475,0.00071915984
angelhasfallen,0.2868147,0.5408767,0.051799297,0.026732177,0.16744325,0.05141568,0.027826428,0.20063743,0.04384324,0.08912116,0.050974756,0.08792347,0.039222896,0.030629337,0.03599617,0.07016614,0.023621023,0.032095253,0.021609336,0.015187502
angrybirdsmovie,0.061348468,0.97195804,0.5814463,0.0014900267,0.9718186,0.0010076165,0.0029619336,0.025216788,0.012021959,0.056866974,0.0040958524,0.017470598,0.010858893,0.0021210313,0.020451933,0.0009535551,0.010182917,9.211898e-05,0.0035708547,0.0025972128
annabellemovie,0.20409805,0.2470823,0.0070115924,0.0057831407,0.027404726,0.014773011,0.0060338676,0.12317568,0.0064543784,0.008937776,0.013104707,0.1890395,0.009257764,0.03125316,0.0029816031,0.08463684,0.008178383,0.09759587,0.0069592297,0.0060072243
annamovie,0.57891333,0.18259141,0.003988266,0.006577909,0.06191337,0.103165776,0.009848088,0.08343065,0.0066409707,0.022297382,0.019094676,0.13006029,0.013598293,0.024546236,0.007110238,0.08911356,0.009218276,0.20202586,0.008746594,0.009847045
apollo11movie,0.3097847,0.30221438,0.031274527,0.057888538,0.13885704,0.15243721,0.05608678,0.28382725,0.07130122,0.16538706,0.10358989,0.13051671,0.06841901,0.06985837,0.07930803,0.10454932,0.033458024,0.102220416,0.036437094,0.025301158
