username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie,0.86726654,0.074753314,0.00083604455,0.052023917,0.050901562,0.7965863,0.0025321245,0.97999316,0.00046095252,0.005209744,0.019834608,0.007226795,0.008348286,0.016756594,0.0006262064,0.02770093,0.009737581,0.04517436,0.00443843,0.014625609
47metersdown,0.15967569,0.5122075,0.016406327,0.011181325,0.04768753,0.005227089,0.004860848,0.40463656,0.013644338,0.09256601,0.008394539,0.09544334,0.007462442,0.026452124,0.0098027885,0.003781855,0.007373512,0.012894779,0.0036728978,0.0062838495
abeautifuldaymovie,0.00655964,0.012087077,0.003446877,0.7282698,0.024757743,0.03532836,0.013664126,0.9991521,0.0027954876,0.0021939576,0.18061021,0.008898824,0.057880312,0.020187736,0.0358032,0.016068518,0.0510422,0.0072003007,0.03591284,0.01401338
abominablemovie,0.23765537,0.33447838,0.18954894,0.14221835,0.48527876,0.088229,0.09372091,0.22715086,0.07411909,0.08717519,0.08350068,0.13198826,0.063735604,0.09668374,0.11601046,0.103664696,0.045420766,0.059450924,0.057118773,0.05276656
adastramovie,0.781644,0.6726677,0.0015937984,0.004959494,0.009400338,0.036222994,0.0007457137,0.7499884,0.0008382499,0.02521485,0.003545612,0.028519064,0.0015971065,0.01721853,0.00023245811,0.0040279627,0.0022834241,0.014345288,0.0006670356,0.0036006868
adogsjourneymovie,0.11980122,0.2279861,0.27771747,0.1704053,0.77906847,0.12625185,0.08966473,0.3205771,0.09214878,0.059252232,0.077177376,0.12960899,0.07027596,0.13397148,0.093265384,0.061799735,0.055762738,0.040296644,0.07372761,0.051832438
aftermathmovie,0.07562131,0.09214449,0.040030748,0.124157876,0.16543776,0.0534603,0.04551947,0.60176474,0.021180183,0.02778238,0.07568598,0.20239082,0.034163207,0.13468918,0.05230683,0.04507339,0.02681002,0.08129799,0.027968138,0.02817431
aftermovie,0.11765391,0.12018919,0.018892705,0.03165546,0.15453932,0.03650886,0.012844473,0.46994275,0.0066091716,0.012300491,0.026199788,0.09808481,0.00811708,0.05518529,0.011662394,0.02241239,0.00719133,0.058558583,0.0077408254,0.010685712
ahiddenlifefilm,0.28419983,0.2261444,0.04874152,0.17786968,0.19282255,0.14374295,0.03834316,0.6946583,0.018214881,0.034445584,0.07514843,0.090869576,0.04210645,0.09848794,0.026319593,0.068097234,0.0360651,0.06348574,0.03188178,0.038286626
alitamovie,0.9997133,0.99971664,9.033084e-05,7.805228e-05,2.1547079e-05,3.2156706e-05,1.257658e-05,0.0043908954,1.7881393e-07,0.00012564659,0.00017046928,2.7954578e-05,1.1026859e-06,4.887581e-06,2.3543835e-06,0.5194435,1.758337e-06,0.00045907497,1.1622906e-06,3.501773e-05
