username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.12972364,0.103562206,0.078318775,0.064735115,0.17210343,0.0824312,0.060499668,0.3892026,0.080756545,0.060444444,0.07975981,0.10343745,0.073369086,0.05782941,0.10135019,0.05849406,0.068378,0.10240519,0.06939843,0.058979094
adogsjourneymovie,0.1414254,0.095319,0.05731553,0.06535119,0.16117173,0.0866209,0.05388838,0.4586554,0.06961161,0.0635128,0.076482356,0.10363522,0.058653533,0.06273821,0.08622575,0.061444104,0.072081685,0.13382071,0.069265306,0.05331093
aftermathmovie,0.1315569,0.10134065,0.06965104,0.07193321,0.1713874,0.08795294,0.060527653,0.42826238,0.08042911,0.064618945,0.0842796,0.101392984,0.073120356,0.06287554,0.09644693,0.06597912,0.06996614,0.11163664,0.069503605,0.059884667
aftermovie,0.12977749,0.101664245,0.0738112,0.07122564,0.17109388,0.08316594,0.0628151,0.39986536,0.0814043,0.060397506,0.08390337,0.10402,0.07658002,0.06186223,0.10239783,0.065019816,0.06862795,0.103995115,0.067139,0.059870243
alitamovie,0.14595395,0.10192895,0.06272042,0.07401568,0.16841164,0.093658715,0.060214072,0.46292782,0.07632935,0.068817765,0.084302336,0.10806209,0.066313565,0.06845611,0.09235373,0.0694544,0.07690194,0.13582873,0.07406449,0.059683025
angelhasfallen,0.13203561,0.100381464,0.07008231,0.06636271,0.1682646,0.08448365,0.05867493,0.4176644,0.07782361,0.062018305,0.08000225,0.10253531,0.069245934,0.059851974,0.09749177,0.061072856,0.06970343,0.11191556,0.068983704,0.057477474
angrybirdsmovie,0.060314924,0.07539114,0.18742189,0.014665067,0.13870963,0.016331375,0.041350037,0.051309347,0.0380598,0.011453062,0.026722372,0.051126122,0.054005355,0.010953516,0.067673326,0.0063693225,0.019331515,0.0067917407,0.025246322,0.028443843
annabellemovie,0.13593432,0.10507089,0.067830145,0.094420254,0.18130594,0.10011074,0.068372846,0.4613447,0.08841461,0.07269552,0.1003176,0.10349822,0.08516961,0.075650275,0.097941995,0.08637902,0.07399452,0.117189705,0.071774304,0.068737686
annamovie,0.123486966,0.09515509,0.07159752,0.05443582,0.16196096,0.073263526,0.052967697,0.37769142,0.07197744,0.05355519,0.06991106,0.09799656,0.063334465,0.0508084,0.09486768,0.049238592,0.062663436,0.09791818,0.06325498,0.050954193
apollo11movie,0.11132693,0.09711611,0.08239138,0.061349064,0.16813439,0.07024014,0.059785366,0.3399916,0.08190182,0.050383598,0.077032775,0.095445156,0.080623716,0.051122665,0.10640246,0.054397315,0.058083475,0.07715276,0.058790296,0.05544722
arcticmovie,0.1383726,0.09794441,0.06310174,0.07400894,0.16583297,0.0855999,0.060663313,0.43396536,0.07613742,0.06103933,0.0835582,0.108219475,0.069123685,0.06634697,0.098418444,0.069395274,0.07200438,0.12239042,0.067034185,0.057720274
artofracingmovie,0.13331845,0.09731197,0.06671089,0.06018254,0.1635172,0.08069095,0.054713756,0.41328782,0.072422266,0.05928427,0.074076295,0.10190582,0.06254947,0.056752652,0.09193927,0.05520463,0.06818715,0.11393574,0.067712784,0.05345598
avengers,0.13544747,0.09867123,0.066295296,0.070159346,0.16609082,0.08373684,0.06011471,0.4215081,0.07644409,0.06026447,0.08157712,0.10637447,0.069315016,0.06331855,0.09895772,0.06529167,0.07075423,0.11657411,0.067101926,0.057264507
beachbummovie,0.112712145,0.10310516,0.09132987,0.05962017,0.17643508,0.07406691,0.059740424,0.337049,0.08643034,0.053996027,0.07766664,0.09695527,0.08207461,0.050671995,0.10846913,0.052491933,0.059639603,0.07808259,0.06351745,0.058066934
bernadettefilm,0.1112867,0.10183141,0.090534806,0.05827838,0.17497,0.07266554,0.05879283,0.33471322,0.08556762,0.05289358,0.07648051,0.09614417,0.0810194,0.049652964,0.10844636,0.05139211,0.058782727,0.0770548,0.06246686,0.05695501
blindedbythelightmovie,0.11045256,0.10107958,0.09150237,0.05508104,0.1732207,0.07037577,0.05743012,0.3259393,0.08391023,0.05119911,0.073729545,0.09605947,0.0786868,0.047674596,0.108753026,0.048523426,0.05792883,0.07566592,0.061766982,0.055369228
