username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.1694389,0.14476365,0.06944823,0.06716508,0.20509961,0.09551117,0.08063057,0.41570285,0.07006851,0.06506333,0.06346652,0.08157092,0.06380221,0.06637755,0.106039226,0.075630546,0.07183984,0.116503686,0.06937048,0.055059165
adogsjourneymovie,0.15710086,0.11669928,0.034280777,0.084712446,0.17018378,0.105021924,0.07559273,0.47126025,0.05675268,0.0662466,0.09331685,0.09080288,0.045905262,0.064648986,0.11668202,0.08227086,0.07218456,0.13015401,0.084536046,0.06431764
aftermathmovie,0.14220804,0.11987108,0.03414175,0.08339596,0.17570964,0.10006708,0.074038595,0.4726761,0.058164984,0.06717712,0.10163379,0.094284266,0.04982671,0.06564182,0.11821836,0.085910946,0.06835243,0.13527393,0.07975423,0.06519508
aftermovie,0.14589602,0.12353283,0.036854148,0.094522804,0.17792362,0.111263126,0.08379689,0.47099695,0.066898674,0.07293862,0.11128852,0.10367888,0.05484417,0.0718779,0.12892526,0.09089956,0.0740754,0.14259914,0.08219281,0.06840533
alitamovie,0.15095577,0.12184289,0.035246015,0.089289814,0.17760468,0.10652682,0.07791558,0.47424802,0.060431212,0.07119942,0.106523275,0.09836081,0.050768048,0.06893453,0.12329817,0.089360505,0.07408193,0.13915092,0.087270826,0.06965193
angelhasfallen,0.15237331,0.125828,0.039018184,0.079671055,0.1773245,0.10151118,0.07694653,0.4652651,0.059184074,0.0646795,0.086901546,0.08991614,0.05020827,0.06608063,0.11393586,0.082286716,0.06783277,0.1297212,0.07684544,0.06314558
angrybirdsmovie,0.1670663,0.049615324,0.10117251,0.010538191,0.060344577,0.043629944,0.051419675,0.06604025,0.03407383,0.0034472346,0.00018811226,0.0024093986,0.0031962395,0.0060996413,0.008376628,0.0010699928,0.012379289,0.0064193904,0.0036444962,0.00117746
annabellemovie,0.11325216,0.102332175,0.024687469,0.089235514,0.16142541,0.09480131,0.06490862,0.4696796,0.05932197,0.07053107,0.14154786,0.10572812,0.053556174,0.06306586,0.13983425,0.09765169,0.06339893,0.13791016,0.070994854,0.058077067
annamovie,0.18610251,0.14611995,0.08579713,0.06463435,0.21344623,0.095895946,0.08233774,0.3932992,0.07439059,0.06571248,0.055297732,0.0770233,0.06625512,0.06485078,0.10285765,0.07013446,0.078673124,0.109303296,0.07134855,0.051694304
apollo11movie,0.14460766,0.12750998,0.04159987,0.08073348,0.17613879,0.10358143,0.08179811,0.4576422,0.06505102,0.063450396,0.08459973,0.091952145,0.054025292,0.06743461,0.1162031,0.08073324,0.06473708,0.12884137,0.06717017,0.058505982
arcticmovie,0.102213144,0.078728825,0.013228506,0.085088074,0.13524333,0.08420563,0.05542642,0.49337327,0.0414325,0.055575162,0.13415936,0.085754275,0.030019194,0.047354817,0.110990554,0.07202619,0.05542785,0.12736624,0.07471019,0.05658275
artofracingmovie,0.18304154,0.13422832,0.066732585,0.070663035,0.2010605,0.09904736,0.07946083,0.41342548,0.06839347,0.067386,0.065102965,0.08043012,0.05888021,0.06408194,0.10717064,0.07321954,0.080560505,0.11435217,0.07894629,0.055077165
avengers,0.11473939,0.095084965,0.02032587,0.08131972,0.15187603,0.08870402,0.061549246,0.4869874,0.047796845,0.05856636,0.1158154,0.08796799,0.037931174,0.05404392,0.11090711,0.07662061,0.05874276,0.13075086,0.074157625,0.05935508
beachbummovie,0.17797711,0.15521318,0.118415475,0.053751737,0.23221752,0.08501077,0.07931864,0.35397798,0.082781345,0.06367341,0.04495147,0.07099214,0.08050549,0.062282324,0.09731594,0.06479406,0.073628426,0.09822595,0.056550592,0.041808724
bernadettefilm,0.1804223,0.14492816,0.09607491,0.059012562,0.2193281,0.089238435,0.078582436,0.37550008,0.07685578,0.06461379,0.051066607,0.07330614,0.07119629,0.061739326,0.10017505,0.06710595,0.07596862,0.10301757,0.06358355,0.04500279
blindedbythelightmovie,0.18707907,0.15640178,0.12544507,0.053110152,0.2334182,0.08613759,0.08107555,0.35047057,0.08236644,0.062461108,0.04102394,0.06868997,0.07808009,0.06149161,0.093946666,0.06185156,0.07597318,0.09628269,0.057859033,0.041680723
booksmart,0.12706211,0.10363522,0.025749207,0.08553147,0.15784037,0.097907424,0.07164639,0.4785236,0.05447182,0.06081155,0.10504615,0.091293454,0.041877806,0.05886212,0.11437467,0.07692817,0.06307015,0.13117269,0.07293007,0.05938384
breakthroughmovie,0.16508567,0.13401103,0.055592805,0.072443515,0.19138703,0.09904894,0.07938817,0.43439987,0.06573877,0.06414777,0.070346266,0.08372718,0.056791663,0.06523344,0.1084567,0.07596573,0.071511626,0.12034431,0.07272217,0.0569081
