username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.10875696,0.0843547,0.040181637,0.06570032,0.1532129,0.052142262,0.033471078,0.47036728,0.051641405,0.047859073,0.056918442,0.05334866,0.057693303,0.033540845,0.05371508,0.045592964,0.047068715,0.07816449,0.051954836,0.032279015
adogsjourneymovie,0.094977885,0.072511435,0.033876956,0.05293408,0.13110542,0.04807353,0.035082042,0.45594463,0.049569786,0.041749626,0.053271264,0.0544703,0.04456061,0.036651522,0.056478918,0.03809887,0.045795947,0.07191983,0.040765196,0.034847528
aftermathmovie,0.1290755,0.098864615,0.05710298,0.07618806,0.1749436,0.074938536,0.053178906,0.45771435,0.07077494,0.06552312,0.073507875,0.07966933,0.06901398,0.052463204,0.08027169,0.05751294,0.064376324,0.09975141,0.06649503,0.05060473
aftermovie,0.12834635,0.08554894,0.052131236,0.071798414,0.17134255,0.07776478,0.057771564,0.42818087,0.065693885,0.06994122,0.07098168,0.088146955,0.064144164,0.053238094,0.087688625,0.05079639,0.05847156,0.098958224,0.06587151,0.051853836
alitamovie,0.1287995,0.099619746,0.05372742,0.078529894,0.16973478,0.07039797,0.05116126,0.46600154,0.07046452,0.064518124,0.077885,0.07688835,0.068764895,0.05186066,0.0778895,0.05834788,0.06571144,0.100355506,0.06610283,0.04928136
angelhasfallen,0.10603204,0.07986453,0.039923877,0.06040582,0.14859077,0.053617477,0.036512375,0.4610101,0.052629918,0.04769489,0.056068957,0.05710697,0.05371362,0.036956638,0.058573067,0.043411285,0.047736764,0.077898234,0.048998356,0.035101682
angrybirdsmovie,0.026078016,0.024050623,0.006454706,0.016451746,0.0599328,0.015457153,0.0064986944,0.3201495,0.008206725,0.010414124,0.009581566,0.012858003,0.0059188306,0.003427744,0.008592606,0.00440377,0.0063060224,0.01218617,0.0076773763,0.008165151
annabellemovie,0.23109409,0.164006,0.14267176,0.16482401,0.28355348,0.1911402,0.15564129,0.42850673,0.15202984,0.17483044,0.16521627,0.21525005,0.15512618,0.1356512,0.19563138,0.12795034,0.14490879,0.20365903,0.17430267,0.14161763
annamovie,0.09479514,0.06779885,0.028725982,0.050328642,0.13115537,0.04069981,0.02714613,0.45874515,0.04097566,0.0374974,0.047189325,0.041344136,0.042857617,0.027497858,0.045746922,0.03397101,0.036239237,0.06228468,0.037529796,0.025013119
apollo11movie,0.10043195,0.06141299,0.034684747,0.05174914,0.14608458,0.055175066,0.03817177,0.41429836,0.04382372,0.049342245,0.04665956,0.06248775,0.04718414,0.03419599,0.06190759,0.033646137,0.037920326,0.0712966,0.0462327,0.03396809
arcticmovie,0.06677818,0.0429008,0.024475873,0.035939366,0.106117636,0.03932795,0.029052079,0.41930467,0.033089817,0.03539887,0.033815682,0.057210684,0.029988348,0.027825981,0.049900234,0.02333188,0.03088215,0.057819754,0.029774517,0.02922967
artofracingmovie,0.09604284,0.07110798,0.03262326,0.05051723,0.13182682,0.047682047,0.034164876,0.44747993,0.047533482,0.04044512,0.051011026,0.050601453,0.04239753,0.034738332,0.05474463,0.0359267,0.042437196,0.067341745,0.038749218,0.032754064
avengers,0.07428181,0.051935673,0.026101768,0.044294,0.11530614,0.03672892,0.024268359,0.4557717,0.034334272,0.034945607,0.036955923,0.04766637,0.037470013,0.02438265,0.043361694,0.02797854,0.032485634,0.06122142,0.034706533,0.024759203
