username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.10645628,0.07122147,0.042785585,0.065635145,0.16419497,0.054836392,0.045154154,0.4076939,0.05450952,0.045744777,0.053228647,0.073082685,0.046744168,0.04003322,0.0695124,0.04576829,0.042340755,0.084821165,0.04725766,0.03741643
adogsjourneymovie,0.122422665,0.08789167,0.053221643,0.06342617,0.15716553,0.0763115,0.05314231,0.43217713,0.06750202,0.054822475,0.06801596,0.079087734,0.057704628,0.05526039,0.07704157,0.059429407,0.060855627,0.098217905,0.05952376,0.048411578
aftermathmovie,0.118083954,0.084202886,0.053196788,0.074447244,0.1717132,0.071270645,0.054757386,0.4199679,0.06479666,0.057258993,0.068199575,0.08638716,0.058282822,0.051315397,0.08458215,0.057462215,0.055661112,0.1005815,0.059909195,0.04820165
aftermovie,0.11155105,0.07759726,0.048226744,0.07270938,0.16506499,0.060771286,0.053498447,0.3806116,0.06640294,0.05395347,0.059373915,0.0763405,0.04934427,0.0482316,0.07853857,0.051559865,0.04705754,0.08836603,0.050452918,0.037649304
alitamovie,0.13309994,0.09703153,0.061930567,0.080736965,0.18006083,0.08232182,0.06339839,0.42432138,0.076815546,0.065336525,0.07727063,0.09372267,0.06650078,0.06156832,0.09147793,0.067255974,0.066125125,0.11051136,0.06818026,0.05580452
angelhasfallen,0.107485056,0.073406816,0.044535547,0.062502205,0.15802276,0.060798228,0.04578656,0.41941962,0.055864334,0.047335207,0.057137966,0.07367307,0.04902202,0.04307598,0.071397305,0.048375517,0.046872377,0.0881716,0.050252378,0.040184528
angrybirdsmovie,0.09543145,0.062515736,0.022739917,0.07587063,0.16165373,0.016135573,0.029450148,0.18697345,0.04365921,0.031571448,0.018829644,0.04324487,0.014743745,0.024144948,0.04124275,0.02129358,0.012249291,0.0288091,0.013673276,0.0072942376
annabellemovie,0.14948276,0.11674675,0.08092788,0.124663085,0.21209905,0.092063606,0.09124604,0.36347783,0.10131249,0.09641263,0.09749895,0.12038377,0.07931861,0.079435885,0.12764886,0.084540606,0.07440761,0.12757853,0.083629996,0.06106329
annamovie,0.1103974,0.074263096,0.04361701,0.061404884,0.15815097,0.05578062,0.04621592,0.39611936,0.061419874,0.04570058,0.051889986,0.06766534,0.044214964,0.04327318,0.06558356,0.045794845,0.043867916,0.080901176,0.04392925,0.035036743
apollo11movie,0.08018741,0.050638944,0.02928105,0.050357282,0.13473335,0.037428975,0.03353131,0.36199936,0.04217112,0.03378859,0.03737846,0.05247566,0.030584365,0.028420776,0.054262817,0.031500816,0.027536243,0.061818272,0.031389683,0.02199459
arcticmovie,0.0705961,0.04421717,0.024054497,0.036429882,0.11115083,0.037504584,0.026282191,0.39279377,0.032375365,0.027628541,0.033450067,0.044496,0.028085768,0.025331527,0.04683608,0.02830112,0.026069313,0.056796253,0.030154258,0.02018696
artofracingmovie,0.1249671,0.08977252,0.054243,0.06647521,0.16194752,0.0743548,0.054944783,0.41959384,0.07122296,0.056014657,0.06688893,0.079283416,0.05651903,0.05584699,0.07715991,0.058932394,0.05971819,0.09640962,0.057404727,0.046851784
avengers,0.07059887,0.042932987,0.023666888,0.03921151,0.11943492,0.034272134,0.025884092,0.39292943,0.031134516,0.02688706,0.03217292,0.045881182,0.02765745,0.023148179,0.04625091,0.02708739,0.02403,0.056836307,0.029268384,0.02016002
beachbummovie,0.13834321,0.098614395,0.06422511,0.09543303,0.19523525,0.06966686,0.07188311,0.36213088,0.09449229,0.07073319,0.07299754,0.0911102,0.05875501,0.06151268,0.091521025,0.06385648,0.059140593,0.10236889,0.057441384,0.04727149
bernadettefilm,0.12936795,0.094017446,0.060042113,0.08251181,0.17994493,0.072530985,0.06432566,0.38290012,0.08497855,0.06457791,0.070727736,0.08634752,0.057002366,0.05967486,0.087358415,0.06049025,0.059365332,0.09915879,0.056129426,0.046208024
blindedbythelightmovie,0.11675429,0.079928994,0.04911253,0.074611545,0.17455989,0.057613194,0.053392828,0.38225642,0.069236785,0.05253017,0.057549775,0.076637864,0.048436373,0.046695173,0.07450351,0.049983203,0.046659052,0.08723,0.04734409,0.03852132
