username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.17514396,0.10498989,0.08221486,0.1099394,0.17678171,0.10383582,0.07265738,0.48204458,0.08164945,0.080909014,0.10184166,0.12099227,0.08217341,0.07938558,0.12477848,0.072701484,0.087265015,0.14821354,0.08979833,0.08582458
adogsjourneymovie,0.18517819,0.12372851,0.086598605,0.14686692,0.19310686,0.12898707,0.10279524,0.4276486,0.08978087,0.09755126,0.13441935,0.13409686,0.10320455,0.10144591,0.1464037,0.09345752,0.115657836,0.18832266,0.10869658,0.11235666
aftermathmovie,0.21747777,0.14253128,0.12483171,0.18788645,0.2303878,0.16114491,0.12567958,0.4657606,0.13280314,0.13522145,0.17988753,0.177172,0.1254411,0.14366722,0.1941925,0.12314746,0.15174022,0.23665875,0.13588053,0.15067598
aftermovie,0.178435,0.12160277,0.09074032,0.12508008,0.20477986,0.11892274,0.086027235,0.47973952,0.08897424,0.09662771,0.11192167,0.14547691,0.096034944,0.10713759,0.16470996,0.09996498,0.09575498,0.1704365,0.10654667,0.107846946
alitamovie,0.20235422,0.13601217,0.104714274,0.15408576,0.20999682,0.138924,0.10692644,0.46214485,0.10708633,0.11074281,0.14116618,0.1557487,0.11224821,0.114724845,0.165382,0.10649219,0.12344897,0.19573769,0.12171203,0.12357253
angelhasfallen,0.19367614,0.11818826,0.095871806,0.15034774,0.19617867,0.13048565,0.09715751,0.46292865,0.10220134,0.10310155,0.14072731,0.14663526,0.09874651,0.1060791,0.1578938,0.09304413,0.118235886,0.19535035,0.10711408,0.11550024
angrybirdsmovie,0.111463815,0.06682104,0.042532265,0.052419424,0.12528238,0.060750842,0.041112065,0.44641313,0.038431197,0.04156983,0.05163026,0.06416035,0.050972044,0.038397044,0.06828898,0.037609935,0.043542534,0.07817957,0.04778418,0.04154265
annabellemovie,0.24500367,0.20038927,0.1662707,0.18679982,0.28191358,0.18588346,0.1424487,0.534364,0.17387575,0.16403261,0.15651846,0.24145287,0.1570796,0.18090633,0.24405417,0.18325612,0.15158343,0.21640489,0.18042463,0.1591964
annamovie,0.1566258,0.09338334,0.06572521,0.09647027,0.15995854,0.09182304,0.0645155,0.4568131,0.063905895,0.0679802,0.08955839,0.10513884,0.07277995,0.06785178,0.112544745,0.06323165,0.07548937,0.13668868,0.077183366,0.07705596
apollo11movie,0.15800563,0.09538534,0.07346606,0.10588217,0.1816032,0.09805468,0.066622406,0.4883829,0.07395789,0.0787881,0.09629643,0.123856395,0.07357168,0.08896488,0.14593014,0.07816109,0.07750106,0.1533533,0.08374646,0.08784902
arcticmovie,0.16486153,0.10057244,0.07156959,0.14873642,0.18940696,0.12098506,0.08796346,0.4563769,0.08134332,0.09186983,0.12724316,0.14727089,0.0819211,0.12058312,0.1857886,0.099571764,0.10166693,0.19766632,0.09565887,0.11202374
artofracingmovie,0.17170605,0.11584166,0.080305964,0.120473385,0.18168378,0.11533427,0.08981323,0.43344012,0.08036679,0.0856455,0.1124517,0.118600786,0.095512,0.08390075,0.124806106,0.08013061,0.09854734,0.1561374,0.0961186,0.09304336
avengers,0.15371948,0.08394951,0.06054908,0.1094712,0.16453159,0.09313041,0.062465936,0.48422098,0.06658432,0.069758594,0.09507683,0.12161973,0.06322709,0.08425316,0.14613754,0.07214889,0.07488558,0.1566213,0.07607448,0.08293846
beachbummovie,0.20331863,0.14029104,0.12240544,0.13689876,0.22181654,0.13683948,0.10282904,0.47755983,0.11344096,0.117732674,0.13593486,0.15112376,0.121763945,0.111730605,0.15655637,0.10451007,0.119832516,0.18205032,0.12271029,0.12388036
bernadettefilm,0.19619209,0.1425617,0.118287414,0.14364621,0.22201207,0.14101273,0.11093676,0.45534575,0.11272359,0.11871421,0.14333764,0.14739144,0.122796744,0.11479673,0.15738797,0.10678181,0.12425327,0.1871768,0.12202099,0.12369448
