username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.1907565,0.12690988,0.09571707,0.12398094,0.19477642,0.112333,0.102197975,0.47311595,0.09723741,0.10273361,0.117485285,0.1348418,0.10722369,0.09976941,0.14271775,0.08154923,0.08590475,0.16066691,0.11441839,0.10526502
adogsjourneymovie,0.23477829,0.18578842,0.1388497,0.18660551,0.24748057,0.16748741,0.12839222,0.46353975,0.1460504,0.14986387,0.15834877,0.17367834,0.14852235,0.1283656,0.21210212,0.11447224,0.121570915,0.22547996,0.16519845,0.1606693
aftermathmovie,0.24472624,0.21440542,0.16774035,0.21991944,0.27815378,0.20202628,0.20565581,0.49503982,0.18541986,0.20106557,0.21583685,0.22866696,0.1799728,0.19289684,0.2651751,0.17076647,0.14293292,0.25557807,0.19753945,0.20135775
aftermovie,0.17084983,0.13773984,0.10167959,0.13259527,0.21080816,0.13524118,0.110574156,0.47167498,0.112452716,0.10393289,0.1188626,0.15225509,0.112199575,0.12490243,0.13751495,0.10366866,0.090764105,0.20051256,0.12096599,0.11006251
alitamovie,0.23166105,0.17598838,0.13447124,0.17920873,0.2418885,0.1625475,0.14245364,0.4750428,0.14289203,0.14643586,0.16002586,0.18204704,0.1486969,0.14026797,0.19788072,0.12107426,0.12096548,0.2307497,0.16334882,0.15682632
angelhasfallen,0.2256794,0.17800349,0.13563749,0.17960745,0.24617454,0.16204792,0.1567575,0.4850331,0.14701754,0.15698716,0.17047215,0.1872764,0.14685953,0.14866409,0.21754971,0.12782088,0.11472902,0.22455361,0.16407365,0.1633285
angrybirdsmovie,0.13481635,0.0735763,0.049319327,0.056046575,0.14161083,0.06232384,0.038263917,0.44076848,0.04660374,0.048585296,0.054169655,0.06981668,0.053982943,0.038919985,0.07176772,0.038288802,0.04588148,0.08421549,0.053108245,0.04342234
annabellemovie,0.17698377,0.16103107,0.11237809,0.1636745,0.21969524,0.16433069,0.13419318,0.49551708,0.13420087,0.12230861,0.12629598,0.16558594,0.1322734,0.15438026,0.16083431,0.12349495,0.121347606,0.234938,0.1362704,0.13401356
annamovie,0.19380286,0.12416524,0.092010885,0.114964664,0.19505471,0.10863921,0.08759931,0.45692146,0.09298724,0.09305772,0.10692355,0.12788925,0.102262646,0.0900265,0.12989762,0.076156706,0.08047187,0.16778609,0.11242756,0.099751174
apollo11movie,0.14502788,0.118919134,0.08646381,0.114806354,0.1934571,0.11650044,0.10458884,0.48114938,0.097233236,0.09343773,0.10819587,0.13769192,0.09428793,0.115353525,0.12756827,0.09171638,0.0723446,0.1729351,0.10233346,0.094685644
arcticmovie,0.16612077,0.16000208,0.11442664,0.18971816,0.24146193,0.1718579,0.15441799,0.49617234,0.14026055,0.14606622,0.14532685,0.18652877,0.12588862,0.15973672,0.20382515,0.1259912,0.0885247,0.2564869,0.13952741,0.15045941
artofracingmovie,0.22266391,0.15651953,0.11621493,0.1457023,0.22327936,0.13471964,0.095763564,0.44509563,0.11532971,0.11484027,0.12869507,0.14483267,0.12369788,0.09874141,0.16597044,0.08970529,0.10508704,0.18133807,0.13614959,0.1255871
avengers,0.15496796,0.12042725,0.0862042,0.13685247,0.19509926,0.118827105,0.11724621,0.49111047,0.10180271,0.10123065,0.10986507,0.14293498,0.09637201,0.11721727,0.14516896,0.08519769,0.068962544,0.21108228,0.11297727,0.10921475
beachbummovie,0.21048295,0.1641266,0.1304343,0.13475853,0.23058441,0.15080845,0.12936571,0.4793893,0.12960413,0.13715643,0.1525921,0.16766244,0.14067957,0.13276589,0.16906512,0.13050419,0.12046406,0.16784132,0.1345731,0.12145993
bernadettefilm,0.21275294,0.17474961,0.1370031,0.14721084,0.2444165,0.15960541,0.1287153,0.4669816,0.13654166,0.14153048,0.15981787,0.17223272,0.14268696,0.13612455,0.18476656,0.13443214,0.12311268,0.1803005,0.14384282,0.13434446
blindedbythelightmovie,0.20226103,0.14251402,0.11063117,0.12098044,0.21132404,0.1260016,0.10687277,0.47646058,0.10927141,0.11534375,0.12787774,0.14511746,0.119880676,0.108076215,0.15355426,0.10238576,0.10204667,0.15619215,0.121325165,0.10856265
booksmart,0.15319985,0.12809572,0.09384787,0.12997225,0.20513672,0.12764865,0.115490675,0.47894907,0.107572645,0.10418269,0.11728588,0.14721245,0.10132834,0.124792784,0.14194867,0.098766536,0.07383323,0.20177403,0.11317602,0.10653153
breakthroughmovie,0.18537924,0.13681924,0.101138234,0.13200852,0.20833701,0.12280524,0.10576263,0.46706012,0.106340766,0.10829228,0.12510344,0.14428964,0.10899162,0.10767466,0.15564245,0.09067106,0.08520922,0.17654541,0.12146431,0.11504087
brianbanksmovie,0.2222746,0.14670476,0.11036825,0.13887802,0.21520194,0.1267325,0.09508395,0.4466216,0.108379275,0.10935205,0.12345746,0.14104101,0.11968768,0.09561956,0.15480751,0.0848757,0.09861973,0.18307614,0.13124725,0.11951354
brightburnmovie,0.20178062,0.19255123,0.14516386,0.22184706,0.25987673,0.1998362,0.18573627,0.5010911,0.17210951,0.17312858,0.17884001,0.21846214,0.15858015,0.18618625,0.23372772,0.15571031,0.12413183,0.28589845,0.17639917,0.18260181
brittanyrunsmov,0.17566714,0.11967316,0.08751947,0.08932713,0.19439071,0.10626352,0.07328525,0.45629463,0.08410478,0.087264895,0.095855,0.113954425,0.09324303,0.0769389,0.115763396,0.079729944,0.081591874,0.12556821,0.0897893,0.07681343
captainmarvelofficial,0.17127606,0.11388481,0.08323279,0.1263228,0.1822237,0.1031881,0.09340122,0.4794569,0.089695245,0.09512654,0.102974236,0.12611112,0.091947824,0.086732805,0.14415535,0.06801787,0.06516114,0.18278962,0.10765758,0.10188085
captivestatemovie,0.22794747,0.16245401,0.11397794,0.17204964,0.22486329,0.14545903,0.09429532,0.44667268,0.121287405,0.11420369,0.11589122,0.14062622,0.12759006,0.100375205,0.16898316,0.08086234,0.10821372,0.23274273,0.14728686,0.13916624
childsplaymovie,0.21218678,0.18099236,0.13376465,0.18736094,0.2509768,0.17338106,0.16174042,0.47895044,0.14918092,0.15067899,0.16657981,0.1850681,0.14882529,0.16650409,0.20325685,0.13203117,0.124326855,0.23788515,0.16123265,0.16589743
clarathefilm,0.2425138,0.19777349,0.15471527,0.18726218,0.259171,0.18300205,0.17186332,0.48822832,0.16225979,0.1715683,0.18612957,0.20102674,0.17147282,0.1707932,0.22017914,0.15199706,0.1473138,0.22418424,0.1762068,0.17324123
coldpursuitmovie,0.20156756,0.14225209,0.10802981,0.1406593,0.21379298,0.12267047,0.12345216,0.47397932,0.11212459,0.1224252,0.14057052,0.15051779,0.11548075,0.114922434,0.17826083,0.094483316,0.08949447,0.16868159,0.12854633,0.12577254
detectivepikachumovie,0.19372392,0.13889399,0.10341784,0.1225667,0.2039761,0.1287812,0.09234786,0.46703488,0.10571107,0.100465626,0.11276224,0.14098167,0.11588383,0.100659996,0.13282984,0.09357861,0.10195336,0.17384732,0.11727762,0.103259295
disneyaladdin,0.22424781,0.15922397,0.12038252,0.15475175,0.22634259,0.14245734,0.1211482,0.46934927,0.12506449,0.12689167,0.14184809,0.16367194,0.13375333,0.12079367,0.17429534,0.10476357,0.10997188,0.20332947,0.14670634,0.13695046
doramovie,0.22792155,0.14516276,0.11686936,0.13287258,0.21201274,0.12580377,0.106356055,0.46641883,0.11106366,0.11953497,0.13378212,0.14966094,0.1257433,0.09916136,0.15934137,0.09621215,0.10871449,0.15551656,0.12877563,0.111172706
dumbo,0.2072294,0.16006199,0.11662015,0.16055742,0.2297436,0.14876053,0.12433097,0.4676007,0.12686339,0.12197372,0.1360262,0.16111037,0.1304566,0.13224745,0.17062226,0.10665545,0.11050746,0.22063923,0.14375785,0.14139286
escaperoom,0.21939638,0.16003156,0.11882475,0.1593098,0.23117596,0.14092457,0.122591406,0.45865098,0.12334412,0.12690958,0.14457822,0.1580089,0.12938425,0.12257162,0.18226147,0.10044271,0.10458198,0.20370457,0.14555451,0.1438036
everybodyknowsmovie,0.19234255,0.13960057,0.10466191,0.14210877,0.20749745,0.13128853,0.10098663,0.4657419,0.11080879,0.107987076,0.11727825,0.14491552,0.11484593,0.10535088,0.15074071,0.09045264,0.0889394,0.21198002,0.1270732,0.11690232
fastandfuriousmovie,0.2597943,0.18603235,0.15142229,0.1757862,0.24885723,0.16315824,0.15386066,0.47829008,0.15453732,0.16536027,0.18327591,0.19658798,0.16121659,0.14129499,0.21929732,0.13664985,0.13126114,0.20386139,0.17281675,0.15905946
fightingwmyfam,0.213281,0.1914756,0.14529845,0.18281999,0.26100314,0.18405625,0.1762132,0.48444346,0.15989438,0.1650011,0.18228844,0.19488928,0.15895736,0.18397379,0.21260849,0.15448934,0.13267559,0.2287103,0.16446486,0.16819793
fivefeetapartfilm,0.2597642,0.224193,0.1761592,0.2067607,0.27990705,0.20318404,0.16292033,0.47077918,0.1831378,0.18702498,0.20423931,0.21571776,0.18332249,0.16508672,0.25088558,0.16459578,0.16064239,0.22848096,0.19503188,0.18950233
glassmovie,0.22824103,0.2306267,0.17208338,0.23945478,0.2875157,0.23283595,0.17937735,0.4813061,0.20025146,0.18519169,0.18913248,0.2269401,0.1835444,0.19825014,0.24748346,0.17664388,0.16026148,0.3032673,0.20173082,0.20385444
gloriabellmovie,0.1819469,0.17407224,0.1340281,0.16046846,0.24970359,0.17615283,0.18275967,0.49924302,0.15436289,0.15637961,0.17191842,0.19888717,0.1461452,0.19646871,0.18869233,0.16514292,0.11269188,0.22566736,0.15076771,0.14569923
godzillamovie,0.20140088,0.18357965,0.13749811,0.20766276,0.25248307,0.19018039,0.16484937,0.4917271,0.16132498,0.15791601,0.1610471,0.2022607,0.15146416,0.1708597,0.21250972,0.14248508,0.117999285,0.2876659,0.16787621,0.17017525
goodboysmovie,0.16817617,0.11255348,0.08611852,0.0901382,0.1860829,0.09977341,0.0819993,0.4728584,0.08335322,0.09118071,0.101068795,0.1138877,0.09056142,0.08045542,0.12245461,0.079915166,0.07862595,0.113330156,0.08733752,0.07515979
gretafilm,0.25374967,0.2202884,0.16952491,0.22811857,0.2823394,0.21162382,0.1891549,0.47925127,0.18718022,0.18760595,0.19965968,0.222529,0.18578005,0.19164345,0.2451143,0.16551003,0.15656182,0.28472793,0.20322362,0.20477003
happydeathdaymovie,0.25564912,0.19048464,0.15018722,0.18333176,0.25387684,0.1702027,0.14531082,0.4651377,0.15308222,0.1580863,0.17598045,0.18977064,0.16203645,0.14249593,0.21154237,0.13157108,0.13550875,0.22211689,0.1744096,0.16558355
hellboymovie,0.21330935,0.15242258,0.11367464,0.1649861,0.21935341,0.13901463,0.12445903,0.4773129,0.12170735,0.12648931,0.13767582,0.16114557,0.12708563,0.11823207,0.18058825,0.09627634,0.10009122,0.21603277,0.14435214,0.13950908
hersmellmovie,0.19811425,0.14953807,0.10659644,0.14979857,0.218371,0.13516223,0.09832156,0.45272413,0.113713086,0.10856983,0.11844087,0.14089969,0.1156933,0.10621542,0.16046622,0.08686611,0.09481463,0.2062378,0.13173029,0.12677145
highlifemovie,0.19477493,0.17070374,0.12760574,0.1692935,0.24524483,0.16560045,0.15699455,0.47939992,0.14246094,0.14263976,0.15998626,0.18171883,0.13912833,0.16636086,0.18842876,0.13404307,0.11171237,0.22633967,0.15032282,0.15014276
hotelmumbaifilm,0.13507122,0.13340157,0.0941588,0.16312683,0.22248489,0.16731495,0.12075955,0.4979275,0.122535944,0.11735472,0.10442564,0.17108163,0.109261006,0.14031523,0.14514497,0.11541748,0.073732406,0.27215457,0.112060815,0.10971171
httydragon,0.12951711,0.07481164,0.050863266,0.06967643,0.13926518,0.065977395,0.051695377,0.46221077,0.053585947,0.05196601,0.061231494,0.07991481,0.058861643,0.054858863,0.07778886,0.04134214,0.045328498,0.11476466,0.06382927,0.055648148
hustlemovie,0.18582278,0.14130184,0.10904041,0.114177644,0.21509275,0.12709391,0.105969876,0.46704793,0.10736689,0.113734365,0.12943497,0.14145249,0.11416265,0.110387206,0.14900622,0.10587737,0.09548062,0.14646333,0.112534106,0.102322996
isntitromantic,0.2022366,0.14094108,0.10636854,0.12832287,0.21167302,0.123948246,0.09807682,0.4531384,0.10582399,0.10689002,0.12446287,0.14140195,0.11449352,0.10151258,0.14854452,0.09008363,0.09310877,0.17101365,0.123190165,0.112469226
johnwickmovie,0.22081926,0.16651195,0.123610586,0.14521143,0.22881621,0.15639466,0.10847443,0.46812066,0.12794363,0.12099725,0.131457,0.16069174,0.13874975,0.11782637,0.15666711,0.11374581,0.12873751,0.19885746,0.13791642,0.1253686
lalloronamovie,0.18634033,0.19405791,0.14574438,0.24196479,0.27903432,0.22309497,0.22623962,0.5078284,0.18770078,0.18169686,0.17836928,0.23797256,0.16422284,0.2256588,0.22067657,0.17643693,0.13196164,0.33926505,0.18203884,0.18583128
lastblackmansf,0.15074047,0.12500006,0.093503416,0.112894416,0.20094657,0.11869103,0.11896065,0.4872747,0.10162726,0.107292056,0.124560684,0.14177236,0.10033184,0.124892384,0.14241311,0.10192138,0.074619174,0.15605965,0.10445517,0.0987955
latenightmovie,0.23645371,0.20529452,0.16827378,0.17694828,0.26575232,0.1906704,0.17747015,0.4882904,0.17119765,0.18486801,0.2018694,0.20933595,0.17913014,0.17966604,0.22607541,0.17698187,0.15522072,0.20127258,0.17486635,0.16678813
lionking,0.19461793,0.15694189,0.11898306,0.16930982,0.2266598,0.15112615,0.14761567,0.4957217,0.13437334,0.1416449,0.15029666,0.17746097,0.12964517,0.14004865,0.19528499,0.1169039,0.09539512,0.22923514,0.14619377,0.1424497
littlethemovie,0.15409869,0.10381594,0.07546574,0.07443601,0.17792049,0.09252563,0.06840232,0.4695199,0.07321495,0.079162806,0.085383624,0.10132384,0.08085391,0.07048622,0.10429588,0.072980344,0.07033104,0.10422492,0.07495493,0.06350529
littlewoodsfilm,0.22798622,0.20750457,0.15896145,0.19862399,0.27117917,0.20687285,0.16899157,0.47959068,0.17777914,0.1623202,0.1762099,0.21537778,0.17481166,0.19089279,0.20517454,0.17132002,0.1556508,0.27375805,0.18407443,0.17741203
longshotmovie,0.1933049,0.13780642,0.10408169,0.12154642,0.206846,0.122294724,0.101552546,0.4676555,0.10415736,0.10784426,0.12282252,0.13842756,0.11344969,0.10461888,0.14728567,0.09324938,0.094818294,0.1587989,0.11663666,0.107656896
mamovie2019,0.2420491,0.1667853,0.13073957,0.16220585,0.23170409,0.14492205,0.1305897,0.4693755,0.13224861,0.13919938,0.15664998,0.1712198,0.14223245,0.12325841,0.19197527,0.110513926,0.11787543,0.1934427,0.15425587,0.14431915
meninblack,0.2128143,0.13664046,0.103551835,0.14902344,0.20444846,0.12169114,0.11326742,0.47717628,0.10867736,0.11798158,0.12597197,0.14596263,0.11609861,0.1017082,0.16857341,0.082592726,0.085077524,0.203841,0.13281286,0.12446636
midsommarmovie,0.16689014,0.12395692,0.09062365,0.12023455,0.19662333,0.111940145,0.09107584,0.4578194,0.094581336,0.09519127,0.11132556,0.12892753,0.09588638,0.09557286,0.14062497,0.07929745,0.07257742,0.16807595,0.10763374,0.10230607
missbalamovie,0.19818914,0.1200625,0.08921981,0.120268375,0.18896896,0.10173166,0.09011024,0.45942166,0.08939743,0.09331977,0.10783878,0.12392834,0.09965724,0.08634457,0.13708952,0.06853601,0.07896486,0.15899217,0.11153725,0.102748334
missinglinkfilm,0.15028337,0.114737004,0.082178324,0.113173515,0.18711576,0.10638875,0.090435535,0.46711296,0.08835176,0.08675739,0.10250056,0.12487379,0.08894223,0.09733045,0.12732923,0.07621464,0.06936726,0.16002956,0.09885052,0.09403777
onceinhollywood,0.1887253,0.14231879,0.10563779,0.1336981,0.2131015,0.1287696,0.11069006,0.46820074,0.11017358,0.11144033,0.12782833,0.14626741,0.115193605,0.11598766,0.1558229,0.09698117,0.09345144,0.179149,0.12400851,0.11860412
onthebasisofsex,0.25320053,0.22090593,0.17306057,0.20472184,0.28808078,0.21227774,0.18727371,0.47564137,0.18882546,0.18547824,0.20046416,0.22503126,0.18897453,0.20024571,0.22754753,0.18419573,0.16030994,0.27147335,0.1996277,0.1917949
overcomermovie,0.21771562,0.14896023,0.114498734,0.12650678,0.22201619,0.12944284,0.09285548,0.44981807,0.11125341,0.11422613,0.12600386,0.14421946,0.11871049,0.09418595,0.15699086,0.09667343,0.10504541,0.15359521,0.1254938,0.10806328
petsematarymovie,0.2826982,0.2947018,0.23046353,0.29978168,0.34334582,0.30715668,0.25089943,0.48851675,0.2685269,0.2554868,0.25069964,0.2910673,0.25192654,0.2727587,0.30177826,0.25457713,0.2259677,0.36335576,0.2628821,0.2634411
pomsmovie,0.16341037,0.10710013,0.08220667,0.09188849,0.18095893,0.09297806,0.0824922,0.4684205,0.07974309,0.08873394,0.10149214,0.11034855,0.08540204,0.079050034,0.12510961,0.07310021,0.071142554,0.110661924,0.08592141,0.076125056
rocketmanmovie,0.22150522,0.15845603,0.121917516,0.14417338,0.22533044,0.14175981,0.11618388,0.46587774,0.12275869,0.12488964,0.14092228,0.16029704,0.1339978,0.118801266,0.16596028,0.10801113,0.11197519,0.1887654,0.14069632,0.12834436
scarystoriesmovie,0.24259114,0.22403282,0.17337283,0.24132627,0.28817973,0.21849051,0.22109482,0.49399948,0.19708508,0.2073718,0.22086003,0.23862436,0.18749034,0.21324012,0.27187234,0.18045154,0.15083134,0.28664362,0.20770314,0.21683195
secretlifeofpets,0.16376111,0.1120404,0.082212955,0.08907953,0.17863914,0.098694414,0.05332324,0.43258703,0.07723075,0.07104626,0.08244446,0.106696606,0.08447963,0.06209573,0.10124102,0.064410925,0.070712626,0.13238838,0.08793387,0.071344346
serenityfilm,0.21053663,0.13346535,0.10335857,0.13621256,0.20089597,0.11298722,0.102212995,0.46336415,0.10353041,0.11124015,0.12786314,0.14133075,0.11001724,0.09251356,0.16535008,0.0803678,0.0848009,0.16455,0.12438592,0.114955634
shaftmovie,0.24892515,0.1970866,0.15605119,0.17510965,0.25948438,0.17840472,0.14752856,0.4703274,0.159801,0.16199994,0.18096694,0.19780347,0.16669136,0.15126824,0.21050054,0.14850938,0.14153033,0.21680751,0.17460516,0.16291428
shazammovie,0.17558172,0.12038788,0.08569726,0.12511384,0.19195247,0.10732794,0.0920645,0.45934504,0.090084046,0.091324,0.10642776,0.124103755,0.09566152,0.09346497,0.13605237,0.070184976,0.07540208,0.17056865,0.108549684,0.10496929
spidermanmovie,0.17779675,0.12521523,0.091736645,0.12675706,0.19827771,0.11342636,0.10832384,0.4754466,0.09834424,0.10309681,0.117942125,0.137662,0.10199717,0.106259584,0.14583966,0.08259013,0.07699379,0.1735163,0.11444503,0.107955396
stubermovie,0.19815633,0.14646307,0.109326124,0.12099138,0.21685994,0.13116175,0.10502252,0.46805552,0.11040154,0.11254144,0.1256156,0.14275211,0.11922917,0.11091733,0.14959916,0.10256839,0.10135621,0.16564715,0.11974028,0.11098668
taosdfilm,0.22040394,0.20652089,0.161446,0.18302631,0.2713794,0.19521001,0.17320868,0.47784495,0.17068285,0.17440173,0.19541758,0.20626003,0.17009911,0.1866275,0.22382826,0.17263088,0.14491689,0.22181714,0.17309579,0.17413458
teenspiritmov,0.17544192,0.13389385,0.09717196,0.13640586,0.2100214,0.12383607,0.12140742,0.47399715,0.106010824,0.11020827,0.12597105,0.14333525,0.107596576,0.12328702,0.15485018,0.09169233,0.0822494,0.18667188,0.119773,0.11860767
thebestofenemies,0.19896948,0.15325278,0.11515245,0.12992117,0.22336903,0.13894749,0.110773414,0.46571535,0.11756417,0.11643845,0.13148186,0.1512096,0.12456527,0.120530546,0.1556521,0.109809816,0.10569951,0.17912206,0.12749633,0.1192677
thedeaddontdie,0.21457928,0.18534645,0.1362564,0.18081993,0.24937123,0.17737716,0.14633864,0.476074,0.15041533,0.1460343,0.16132018,0.18062288,0.15168932,0.15746018,0.19733986,0.13421202,0.13542879,0.22887552,0.15782633,0.16109881
thefarewell,0.20001268,0.1990571,0.15390128,0.17672244,0.26650774,0.19900432,0.16416654,0.47625655,0.16881225,0.15875024,0.17853725,0.20576867,0.1629807,0.19177464,0.19809958,0.17647657,0.1407077,0.23717052,0.16528344,0.1612424
thehummingbirdprojectfilm,0.21133131,0.14184856,0.10738382,0.1359989,0.213922,0.122727156,0.116414815,0.4697171,0.1114541,0.117688596,0.13340625,0.14912197,0.117394775,0.1113036,0.16577953,0.09312427,0.09075335,0.1793867,0.1310316,0.12258676
theintrudermovie,0.2127358,0.15440205,0.11476928,0.16210333,0.22302425,0.14373791,0.12166956,0.4684929,0.122772574,0.121205,0.13471603,0.16147885,0.12968054,0.123597056,0.16642034,0.09997332,0.1061776,0.22086698,0.14442977,0.1364398
thekitchenmovie,0.2366837,0.21731243,0.16705072,0.22523001,0.27836782,0.21349141,0.18197858,0.4801343,0.18592352,0.18243176,0.19539925,0.22247717,0.18022692,0.18950927,0.23994067,0.16778678,0.1528385,0.28034446,0.19590718,0.19679382
thelegomovie,0.13752466,0.08654538,0.061106324,0.06764367,0.1541701,0.076576084,0.053606927,0.4598183,0.06020099,0.060534388,0.069960296,0.08684662,0.06674972,0.057044834,0.084698886,0.05306688,0.055724442,0.10139927,0.06515682,0.05510986
themustangfilm,0.22004351,0.15982267,0.12276757,0.14622661,0.23187464,0.13948658,0.12050629,0.4575907,0.12515023,0.1296353,0.14780968,0.15874374,0.12954634,0.12097716,0.1798864,0.10783523,0.10206887,0.18845397,0.14169219,0.13375792
theprodigymovie,0.23553225,0.24063376,0.18765008,0.25331655,0.30860707,0.24407989,0.25512594,0.49861795,0.21951038,0.2298525,0.24389431,0.26160926,0.20035833,0.25448376,0.2885247,0.21759793,0.15819246,0.3043326,0.21776113,0.23081908
thesunisalsoastar,0.23604506,0.1857636,0.14461061,0.1734573,0.24966013,0.16865143,0.13815567,0.46737558,0.14856142,0.15126097,0.16971761,0.1862368,0.15479392,0.14071956,0.20289218,0.1324504,0.12950808,0.21446922,0.165162,0.15679261
theupsidefilm,0.26933935,0.22345564,0.17870083,0.19520482,0.28421456,0.20697078,0.1737051,0.47183263,0.18289608,0.18605873,0.20246258,0.21879953,0.1925525,0.17998588,0.22875708,0.17707095,0.16812477,0.24301022,0.19586208,0.1853258
tolkienmovie,0.18531877,0.155943,0.114883095,0.16879955,0.22960782,0.15035358,0.14218408,0.48169792,0.13031456,0.13263005,0.14576137,0.17014298,0.12425089,0.14269516,0.1877318,0.11246276,0.093984246,0.22884288,0.14191222,0.14333391
toystory,0.15581211,0.10511437,0.0748831,0.10682562,0.17110467,0.093954265,0.07672328,0.4697806,0.07713407,0.08012879,0.092962086,0.108209044,0.08361438,0.07689276,0.12153715,0.061199546,0.07032171,0.13421565,0.089524716,0.08488837
triplefrontier,0.21827158,0.18818945,0.14156923,0.21116331,0.25598663,0.1796461,0.17614245,0.4872539,0.15926528,0.16850963,0.18144912,0.2002939,0.15332091,0.1674014,0.23655683,0.13519362,0.119776994,0.25653684,0.17494762,0.18309262
uglydolls,0.13236073,0.086758494,0.05922985,0.06679058,0.15737125,0.07691884,0.043721646,0.4332667,0.057573885,0.05277124,0.06274548,0.08259183,0.06234789,0.051341772,0.077788085,0.048838526,0.053216636,0.10900575,0.06399721,0.054102004
underthesilverlake,0.20813003,0.15096161,0.11641961,0.14366004,0.21880385,0.13382548,0.120804906,0.47500628,0.11757314,0.1258612,0.14162415,0.15399587,0.1261791,0.11807451,0.17470154,0.10355744,0.10655612,0.17050406,0.13267353,0.12615505
usmovie,0.18123224,0.14530909,0.10691947,0.15272403,0.22246262,0.13863131,0.14989829,0.4903762,0.12150654,0.12886617,0.14358786,0.16423753,0.11925298,0.14680392,0.17438439,0.10926548,0.089072675,0.2061145,0.13314,0.13232777
whatmenwant,0.19542778,0.13316819,0.10341591,0.106847316,0.20613652,0.11711678,0.09440547,0.46667737,0.09913117,0.105487615,0.117141545,0.13326544,0.10960373,0.09486264,0.13843974,0.09425014,0.09390783,0.13953009,0.10838401,0.093758196
wonderparkmovie,0.18587318,0.09099728,0.061031193,0.078374565,0.1522153,0.07601926,0.04751125,0.43698487,0.05610758,0.06331962,0.06855604,0.08795583,0.07139298,0.045051754,0.09155777,0.04134205,0.058926105,0.10253996,0.071225375,0.058805704
xmenmovies,0.20831978,0.1453524,0.109212965,0.14560813,0.21232602,0.13409844,0.10576719,0.46629688,0.11437383,0.1115199,0.12272319,0.15085253,0.1224207,0.10910699,0.1529485,0.09344491,0.0990386,0.20956406,0.13448498,0.12236038
yesterdaymovie,0.18134606,0.13091564,0.10009062,0.12546796,0.20141026,0.115837365,0.11303294,0.47786415,0.10158539,0.1119875,0.12873253,0.13755116,0.10764736,0.10903722,0.15824226,0.090592414,0.08725271,0.14748964,0.11256316,0.10828972
