username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.12720907,0.12410897,0.124994695,0.06534013,0.16273007,0.11546525,0.11217269,0.3328501,0.09291932,0.04418543,0.075665176,0.12129569,0.06478581,0.05445966,0.10514012,0.08788288,0.0643965,0.110107034,0.04953423,0.057116777
adogsjourneymovie,0.124822885,0.10770592,0.07698035,0.057723552,0.119837075,0.09564319,0.08847743,0.4246139,0.068648696,0.04339987,0.08016577,0.11343479,0.056946367,0.061323285,0.09258959,0.07602063,0.053461492,0.10353419,0.051135063,0.058301598
aftermathmovie,0.11799413,0.118171275,0.08445573,0.06669253,0.1334908,0.10430536,0.099048704,0.41013306,0.07844353,0.04534149,0.0803183,0.124557704,0.06427914,0.06257665,0.09792206,0.0821971,0.057307154,0.107886046,0.04986176,0.059472322
aftermovie,0.12458995,0.12955877,0.11290318,0.072083026,0.15302762,0.11694199,0.115241766,0.35834363,0.09633735,0.04709533,0.078958005,0.13284835,0.07118642,0.06285092,0.107495695,0.0914537,0.064974904,0.114310175,0.04948172,0.058577716
alitamovie,0.12632859,0.11849344,0.08411983,0.067240596,0.13042095,0.105253875,0.099249035,0.42458218,0.07771325,0.047816634,0.085531,0.12635827,0.06526145,0.06706032,0.10014036,0.08431885,0.05863744,0.11154494,0.054125965,0.06323844
angelhasfallen,0.123873025,0.11673936,0.095850825,0.06355199,0.13959798,0.10579297,0.101029515,0.38432884,0.08022988,0.044004142,0.078618705,0.12008795,0.062362194,0.058799803,0.09906408,0.08255941,0.05857715,0.10750991,0.050193727,0.058285445
angrybirdsmovie,0.036858767,0.015029728,0.08185044,0.006446004,0.10931915,0.016542494,0.03233987,0.04108873,0.013949841,0.001450479,0.0027968884,0.014437407,0.0038718283,0.0009173453,0.01077801,0.02158454,0.0033051372,0.012954414,0.00258106,0.0028235614
annabellemovie,0.094515234,0.12560147,0.07849538,0.07198042,0.12970307,0.10097194,0.10064611,0.38749057,0.08785933,0.04166639,0.06881976,0.13552657,0.06993613,0.06057614,0.09354895,0.07813913,0.054205418,0.10266662,0.03761229,0.049751252
annamovie,0.13145947,0.11853245,0.13434434,0.061550736,0.17365876,0.11455071,0.11163649,0.30770358,0.09157732,0.04343763,0.07043207,0.11066884,0.059910953,0.048695713,0.10287401,0.08878884,0.06363845,0.10644013,0.049747467,0.05529347
apollo11movie,0.119198054,0.12209317,0.12792712,0.06701544,0.16857642,0.114751905,0.117604345,0.30526698,0.096321166,0.041066676,0.06749755,0.12050924,0.06522393,0.04964471,0.10100198,0.090082765,0.0612337,0.107127905,0.04351005,0.05184409
arcticmovie,0.10863027,0.101498514,0.06790677,0.054438174,0.10390493,0.08844006,0.085005194,0.42493448,0.0634467,0.035764217,0.07150072,0.1159361,0.053460598,0.057631105,0.0833343,0.07040125,0.0439716,0.09803668,0.040689886,0.049511284
artofracingmovie,0.13032204,0.11547279,0.10871774,0.0583103,0.14530763,0.10633972,0.09930113,0.356274,0.08244282,0.043753028,0.07574031,0.112247944,0.058463007,0.05529806,0.099981934,0.081225246,0.06068918,0.10518125,0.05048588,0.056168437
avengers,0.11713645,0.108662665,0.08650026,0.05940801,0.124369085,0.09834409,0.09719211,0.3886242,0.07293856,0.038009703,0.07387149,0.11926988,0.058756173,0.05607021,0.091403246,0.07789868,0.05085963,0.103773,0.044228375,0.052883953
beachbummovie,0.112054944,0.1276215,0.14218771,0.06973764,0.20917562,0.12142712,0.11994785,0.27099004,0.106940776,0.045547217,0.05977255,0.10974845,0.06373668,0.04301098,0.10475561,0.09262964,0.068000704,0.10121545,0.043777436,0.050730884
bernadettefilm,0.115059525,0.124281526,0.13464397,0.06588006,0.19354427,0.11764121,0.11418781,0.28564805,0.10080242,0.044719964,0.061944127,0.10886976,0.061371684,0.044940323,0.10327408,0.08932978,0.06602237,0.10097724,0.044540316,0.050889254
blindedbythelightmovie,0.11869067,0.12257236,0.14813203,0.06538504,0.20592996,0.11990759,0.11803079,0.267942,0.10149327,0.043953776,0.06111163,0.10577172,0.060064584,0.0417445,0.10252985,0.092429906,0.06576431,0.1015048,0.045355797,0.051525176
