username,acc,truth,top_n,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie.jpg,0.6666666666666666,"['Action', 'Crime', 'Drama']","['Drama', 'Action', 'Sci-Fi']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47metersdown.jpg,1.0,"['Adventure', 'Drama', 'Horror']","['Horror', 'Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
abeautifuldaymovie.jpg,1.0,"['Biography', 'Drama']","['Drama', 'Biography']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
abominablemovie.jpg,1.0,"['Adventure', 'Animation', 'Comedy']","['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adastramovie.jpg,0.6666666666666666,"['Adventure', 'Drama', 'Mystery']","['Drama', 'Thriller', 'Adventure']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
adogsjourneymovie.jpg,1.0,"['Adventure', 'Comedy', 'Drama']","['Drama', 'Adventure', 'Comedy']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aftermathmovie.jpg,0.3333333333333333,"['Drama', 'Romance', 'War']","['Biography', 'Drama', 'Action']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aftermovie.jpg,0.5,"['Drama', 'Romance']","['Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ahiddenlifefilm.jpg,0.3333333333333333,"['Biography', 'Drama', 'War']","['Thriller', 'Drama', 'Horror']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
alitamovie.jpg,1.0,"['Action', 'Adventure', 'Sci-Fi']","['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
angelhasfallen.jpg,0.5,"['Action', 'Thriller']","['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
angrybirdsmovie.jpg,1.0,"['Adventure', 'Animation', 'Comedy']","['Adventure', 'Animation', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annabellemovie.jpg,1.0,"['Horror', 'Mystery', 'Thriller']","['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
annamovie.jpg,0.0,"['Action', 'Thriller']","['Family', 'Horror']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
apollo11movie.jpg,1.0,"['Documentary', 'History']","['History', 'Documentary']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
arcticdogsmovie.jpg,1.0,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Adventure', 'Animation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arcticmovie.jpg,0.5,"['Adventure', 'Drama']","['Drama', 'Action']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
artofracingmovie.jpg,0.6666666666666666,"['Comedy', 'Drama', 'Romance']","['Drama', 'Adventure', 'Romance']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
