filename,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown.mp4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
adogsjourneymovie.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aftermathmovie.mp4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
aftermovie.mp4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
alitamovie.mp4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
angelhasfallen.mp4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
angrybirdsmovie.mp4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annabellemovie.mp4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
annamovie.mp4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
apollo11movie.mp4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
arcticmovie.mp4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
artofracingmovie.mp4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
avengers.mp4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
beachbummovie.mp4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bernadettefilm.mp4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
blindedbythelightmovie.mp4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
booksmart.mp4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breakthroughmovie.mp4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
brianbanksmovie.mp4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
brightburnmovie.mp4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
brittanyrunsmov.mp4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
captainmarvelofficial.mp4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
captivestatemovie.mp4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
childsplaymovie.mp4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
clarathefilm.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
coldpursuitmovie.mp4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
detectivepikachumovie.mp4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disneyaladdin.mp4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
doramovie.mp4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dumbo.mp4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
escaperoom.mp4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
everybodyknowsmovie.mp4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
