username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown,0.041347507,0.5149404,0.17008714,0.026699193,0.10535913,0.003978219,0.008166941,0.3939484,0.019816868,0.0101676565,0.014212126,0.11515907,0.019711254,0.05415563,0.0063065365,0.018380204,0.016012955,0.012575153,0.032653105,0.008198763
adogsjourneymovie,0.04230231,0.09703413,0.05197879,0.1234065,0.46017313,0.06911014,0.052392717,0.6990868,0.050231762,0.080615014,0.09593053,0.066607445,0.10110981,0.10477912,0.23345266,0.029941747,0.04835476,0.046555422,0.093581475,0.023661295
aftermathmovie,0.029564328,0.040513307,0.020837985,0.046465877,0.20564538,0.053027704,0.021094877,0.60745513,0.020957947,0.03409405,0.04244047,0.15285283,0.043865945,0.17082028,0.0631443,0.026321482,0.024213322,0.106769465,0.060249567,0.015957423
aftermovie,0.56382275,0.043302294,0.0017432842,0.005771788,0.034221288,0.19187649,0.005599868,0.18102291,0.0019365499,0.0075003197,0.012340924,0.07512055,0.008562584,0.034036193,0.0048685907,0.056850094,0.0038164228,0.3566859,0.019653087,0.009592957
alitamovie,0.99978906,0.9947917,0.0004779696,7.655616e-05,2.3039618e-05,0.0028370237,2.2677175e-05,0.004871288,4.5660418e-05,0.000111591566,6.420764e-05,0.00014388317,6.833158e-05,1.881572e-06,7.8085856e-07,0.6099783,1.0349249e-05,0.0031072162,0.0016348509,0.00054667966
angelhasfallen,0.1638816,0.23845296,0.04383998,0.049967937,0.18914038,0.051298402,0.031805202,0.3554171,0.03306391,0.059945907,0.05512207,0.07934467,0.04732404,0.04870536,0.060284026,0.058528956,0.019425986,0.059787873,0.052241523,0.018274901
angrybirdsmovie,0.04366997,0.98933053,0.8923023,0.002488862,0.9861544,0.00014586744,0.0005595133,0.047882307,0.003747964,0.0035275712,0.00040377188,0.004805623,0.004535253,0.0014683806,0.0027749017,0.0001733427,0.006493648,7.791166e-06,0.008076102,0.0014943442
annabellemovie,0.08687589,0.031717174,0.0022957667,0.00847151,0.0050215907,0.019539798,0.00261516,0.5156516,0.0024241034,0.0025301352,0.0077848006,0.08027114,0.006492863,0.042870272,0.0018449682,0.08916134,0.0032609538,0.21264213,0.026555078,0.0056968406
annamovie,0.535742,0.05599161,0.00327764,0.0067121685,0.06915945,0.186442,0.008284897,0.14532238,0.0026457363,0.010575982,0.016292816,0.10177713,0.010840096,0.04226152,0.0072773695,0.049434982,0.005360227,0.3305425,0.019940218,0.011105763
apollo11movie,0.15863924,0.13104264,0.020253384,0.11321764,0.049335085,0.06559883,0.055511538,0.61028767,0.04239372,0.054417983,0.12538147,0.06289707,0.0691368,0.045640506,0.07891633,0.18445241,0.02405128,0.15359406,0.08245889,0.023482058
arcticmovie,0.043874014,0.4942056,0.12905072,0.05203103,0.09758905,0.0050877933,0.005337891,0.80490875,0.009922745,0.0029192567,0.012368403,0.02644362,0.023171438,0.0312586,0.005904807,0.015239502,0.023536056,0.0061835884,0.046288565,0.007601426
artofracingmovie,0.023000868,0.04989286,0.02804138,0.039579734,0.915883,0.06151851,0.013286685,0.6413172,0.0136082275,0.053343702,0.022025581,0.018449705,0.053642966,0.048065793,0.3040564,0.0034677845,0.026126973,0.0074685775,0.065008126,0.011884432
avengers,0.9996445,0.99571407,0.0033260712,0.00022003938,0.00045290828,0.007789863,0.00026108525,0.0016470553,0.00040281418,0.0017750924,0.0004394649,0.0010103394,0.00032292475,1.0420983e-05,1.5057052e-05,0.600717,4.9325747e-05,0.0057782433,0.0024798338,0.0016779116
beachbummovie,0.23958646,0.1818951,0.023176102,0.015528172,0.66780776,0.098377265,0.011083539,0.23592217,0.00914408,0.041138608,0.016574202,0.027521705,0.026225463,0.02627077,0.07062561,0.009040015,0.011451019,0.017959304,0.034521088,0.011572393
bernadettefilm,0.0007599761,0.009545396,0.020115597,0.005272318,0.8086491,0.00689644,0.00054750254,0.85171556,0.0011355036,0.0012218853,0.0010083705,0.0733486,0.007287932,0.30636004,0.010010017,0.00017686046,0.014949698,0.003677925,0.027575461,0.0027975808
blindedbythelightmovie,0.032943863,0.056658376,0.0217688,0.09877319,0.44292393,0.06913837,0.01752662,0.87101454,0.017687144,0.026517684,0.04075212,0.02049802,0.068018794,0.06497334,0.152705,0.014057599,0.03599697,0.02204372,0.09274582,0.015469065
booksmart,0.03146647,0.057537824,0.03140833,0.07441842,0.22857836,0.054453388,0.03220931,0.65804327,0.032602224,0.045654416,0.064216934,0.13672797,0.06211484,0.16517954,0.092950284,0.030565547,0.034147948,0.09402342,0.07199013,0.019181686
breakthroughmovie,0.083096035,0.14463474,0.016694572,0.021310516,0.06514828,0.024437273,0.0061157313,0.50974876,0.011604453,0.016924122,0.013143401,0.062495247,0.018231932,0.04954587,0.013196033,0.032442983,0.008896845,0.036044475,0.04096965,0.009216282
brianbanksmovie,0.0007551221,0.0043634325,0.0070764087,0.554592,0.0480995,0.021603346,0.0024689422,0.9999007,0.0024332104,0.00016597737,0.022062836,0.002429849,0.08899693,0.1569202,0.022300115,0.0048423526,0.17276798,0.013469239,0.2529248,0.008652395
